talker_id,token_class,codec_id,source_code_rule,observed_count,observed_in_final_support,observed_as_sampled_token,notes
2928,reserved,-1,special,0,0,0,
2929,reserved,-1,special,0,0,0,
2930,reserved,-1,special,0,0,0,
2931,reserved,-1,special,0,0,0,
2932,reserved,-1,special,0,0,0,
2933,reserved,-1,special,0,0,0,
2934,reserved,-1,special,0,0,0,
2935,reserved,-1,special,0,0,0,
2936,reserved,-1,special,0,0,0,
2937,reserved,-1,special,0,0,0,
2938,reserved,-1,special,0,0,0,
2939,reserved,-1,special,0,0,0,
2940,reserved,-1,special,0,0,0,
2941,reserved,-1,special,0,0,0,
2942,reserved,-1,special,0,0,0,
2943,reserved,-1,special,0,0,0,
2944,reserved,-1,special,0,0,0,
2945,reserved,-1,special,0,0,0,
2946,reserved,-1,special,0,0,0,
2947,reserved,-1,special,0,0,0,
2948,reserved,-1,special,0,0,0,
2949,reserved,-1,special,0,0,0,
2950,reserved,-1,special,0,0,0,
2951,reserved,-1,special,0,0,0,
2952,reserved,-1,special,0,0,0,
2953,reserved,-1,special,0,0,0,
2954,reserved,-1,special,0,0,0,
2955,reserved,-1,special,0,0,0,
2956,reserved,-1,special,0,0,0,
2957,reserved,-1,special,0,0,0,
2958,reserved,-1,special,0,0,0,
2959,reserved,-1,special,0,0,0,
2960,reserved,-1,special,0,0,0,
2961,reserved,-1,special,0,0,0,
2962,reserved,-1,special,0,0,0,
2963,reserved,-1,special,0,0,0,
2964,reserved,-1,special,0,0,0,
2965,reserved,-1,special,0,0,0,
2966,reserved,-1,special,0,0,0,
2967,reserved,-1,special,0,0,0,
2968,reserved,-1,special,0,0,0,
2969,reserved,-1,special,0,0,0,
2970,reserved,-1,special,0,0,0,
2971,reserved,-1,special,0,0,0,
2972,reserved,-1,special,0,0,0,
2973,reserved,-1,special,0,0,0,
2974,reserved,-1,special,0,0,0,
2975,reserved,-1,special,0,0,0,
2976,reserved,-1,special,0,0,0,
2977,reserved,-1,special,0,0,0,
2978,reserved,-1,special,0,0,0,
2979,reserved,-1,special,0,0,0,
2980,reserved,-1,special,0,0,0,
2981,reserved,-1,special,0,0,0,
2982,reserved,-1,special,0,0,0,
2983,reserved,-1,special,0,0,0,
2984,reserved,-1,special,0,0,0,
2985,reserved,-1,special,0,0,0,
2986,reserved,-1,special,0,0,0,
2987,reserved,-1,special,0,0,0,
2988,reserved,-1,special,0,0,0,
2989,reserved,-1,special,0,0,0,
2990,reserved,-1,special,0,0,0,
2991,reserved,-1,special,0,0,0,
2992,reserved,-1,special,0,0,0,
2993,reserved,-1,special,0,0,0,
2994,reserved,-1,special,0,0,0,
2995,reserved,-1,special,0,0,0,
2996,reserved,-1,special,0,0,0,
2997,reserved,-1,special,0,0,0,
2998,reserved,-1,special,0,0,0,
2999,reserved,-1,special,0,0,0,
3000,reserved,-1,special,0,0,0,
3001,reserved,-1,special,0,0,0,
3002,reserved,-1,special,0,0,0,
3003,reserved,-1,special,0,0,0,
3004,reserved,-1,special,0,0,0,
3005,reserved,-1,special,0,0,0,
3006,reserved,-1,special,0,0,0,
3007,reserved,-1,special,0,0,0,
3008,reserved,-1,special,0,0,0,
3009,reserved,-1,special,0,0,0,
3010,reserved,-1,special,0,0,0,
3011,reserved,-1,special,0,0,0,
3012,reserved,-1,special,0,0,0,
3013,reserved,-1,special,0,0,0,
3014,reserved,-1,special,0,0,0,
3015,reserved,-1,special,0,0,0,
3016,reserved,-1,special,0,0,0,
3017,reserved,-1,special,0,0,0,
3018,reserved,-1,special,0,0,0,
3019,reserved,-1,special,0,0,0,
3020,reserved,-1,special,0,0,0,
3021,reserved,-1,special,0,0,0,
3022,reserved,-1,special,0,0,0,
3023,reserved,-1,special,0,0,0,
3024,reserved,-1,special,0,0,0,
3025,reserved,-1,special,0,0,0,
3026,reserved,-1,special,0,0,0,
3027,reserved,-1,special,0,0,0,
3028,reserved,-1,special,0,0,0,
3029,reserved,-1,special,0,0,0,
3030,reserved,-1,special,0,0,0,
3031,reserved,-1,special,0,0,0,
3032,reserved,-1,special,0,0,0,
3033,reserved,-1,special,0,0,0,
3034,reserved,-1,special,0,0,0,
3035,reserved,-1,special,0,0,0,
3036,reserved,-1,special,0,0,0,
3037,reserved,-1,special,0,0,0,
3038,reserved,-1,special,0,0,0,
3039,reserved,-1,special,0,0,0,
3040,reserved,-1,special,0,0,0,
3041,reserved,-1,special,0,0,0,
3042,reserved,-1,special,0,0,0,
3043,reserved,-1,special,0,0,0,
3044,reserved,-1,special,0,0,0,
3045,reserved,-1,special,0,0,0,
3046,reserved,-1,special,0,0,0,
3047,reserved,-1,special,0,0,0,
3048,reserved,-1,special,0,0,0,
3049,reserved,-1,special,0,0,0,
3050,reserved,-1,special,0,0,0,
3051,reserved,-1,special,0,0,0,
3052,reserved,-1,special,0,0,0,
3053,reserved,-1,special,0,0,0,
3054,reserved,-1,special,0,0,0,
3055,reserved,-1,special,0,0,0,
3056,reserved,-1,special,0,0,0,
3057,reserved,-1,special,0,0,0,
3058,reserved,-1,special,0,0,0,
3059,reserved,-1,special,0,0,0,
3060,reserved,-1,special,0,0,0,
3061,reserved,-1,special,0,0,0,
3062,reserved,-1,special,0,0,0,
3063,reserved,-1,special,0,0,0,
3064,reserved,-1,special,0,0,0,
3065,reserved,-1,special,0,0,0,
3066,reserved,-1,special,0,0,0,
3067,reserved,-1,special,0,0,0,
3068,reserved,-1,special,0,0,0,
3069,reserved,-1,special,0,0,0,
3070,reserved,-1,special,0,0,0,
3071,reserved,-1,special,0,0,0,
