key_id,text_id,channel,n_frames,mean_s,var_s
45,p6,clean_reencode,241,0.5431193272690794,2.2163901021336034
46,p6,clean_reencode,241,0.46517955107004816,2.902893007445268
47,p6,clean_reencode,241,-0.08337181879578492,3.2779043142474538
48,p6,clean_reencode,241,-0.2217349411295104,1.7297021191749522
49,p6,clean_reencode,241,0.22333235185292652,2.0064524724302535
50,p6,clean_reencode,241,-0.4594314849577449,2.7426843831262584
51,p6,clean_reencode,241,0.26312662687835087,2.7010026580972104
52,p6,clean_reencode,241,-0.633786481261892,2.4276847519541382
53,p6,clean_reencode,241,-0.17094159331132547,2.2370422136069044
54,p6,clean_reencode,241,0.08822152761945994,2.306520510509854
55,p6,clean_reencode,241,0.3298467962163727,2.9172179533470355
56,p6,clean_reencode,241,0.40442870539291204,3.442477620339386
57,p6,clean_reencode,241,-0.11455208224689277,1.9870936373408705
58,p6,clean_reencode,241,-0.24788555389718103,3.0217955210054313
59,p6,clean_reencode,241,-0.22151912638092092,3.37770448165634
60,p6,clean_reencode,241,-0.17630769216964506,2.537655315597864
61,p6,clean_reencode,241,-0.4931492185281468,2.0041186997213503
62,p6,clean_reencode,241,0.4952877934381215,3.15367984013669
63,p6,clean_reencode,241,0.5084117384121751,1.5086011243250412
0,p7,clean_reencode,218,-0.4343214114261246,1.5426893719777592
1,p7,clean_reencode,218,-0.1523605727411626,1.6688199140298743
2,p7,clean_reencode,218,-0.05870983983129797,3.2528391594913906
3,p7,clean_reencode,218,0.6629610806184552,2.722522909024008
4,p7,clean_reencode,218,0.3789955246416107,3.40222608828825
5,p7,clean_reencode,218,0.2072080555809485,1.6431567994786278
6,p7,clean_reencode,218,0.04787549722060001,2.139712679558064
7,p7,clean_reencode,218,0.7091460849082253,2.558637224352427
8,p7,clean_reencode,218,0.2337610295146987,2.5178135854012997
9,p7,clean_reencode,218,-0.37287715506675945,2.848710816080332
10,p7,clean_reencode,218,-0.17207706263360784,2.927328830866445
11,p7,clean_reencode,218,-0.2191132842321616,2.890969036114467
12,p7,clean_reencode,218,-0.537314935227826,2.8488561959200687
13,p7,clean_reencode,218,-0.48137880877443745,1.573170980739231
14,p7,clean_reencode,218,-0.5538214928453121,2.987771671742662
15,p7,clean_reencode,218,0.5156236241287144,2.633110732421571
16,p7,clean_reencode,218,0.3484470273665893,2.135663777113022
17,p7,clean_reencode,218,-0.10735789526501502,1.9002345673072936
18,p7,clean_reencode,218,-0.21907654833647752,2.143868574469622
19,p7,clean_reencode,218,-0.22791096603153588,2.75096321923722
20,p7,clean_reencode,218,0.26383751837404723,1.3953368569898494
21,p7,clean_reencode,218,-0.7753209340436793,2.609026055034897
22,p7,clean_reencode,218,-0.14250920304986325,2.7350541449846566
23,p7,clean_reencode,218,0.21041154031899928,3.4794770314373866
24,p7,clean_reencode,218,0.3476607665636399,1.3051784035397476
25,p7,clean_reencode,218,-0.6156414453569143,2.7562488271473495
26,p7,clean_reencode,218,-0.018121237215673113,2.90085660412931
27,p7,clean_reencode,218,0.07651175759896385,3.024847679139841
28,p7,clean_reencode,218,0.43118146910214356,1.760492770409631
29,p7,clean_reencode,218,-0.652096274571267,2.7548794861858728
30,p7,clean_reencode,218,0.3741126780368072,2.467899929374332
31,p7,clean_reencode,218,-0.15224849002788554,2.4923260815035344
32,p7,clean_reencode,218,-0.144240810087018,1.8688787247731657
33,p7,clean_reencode,218,-0.6797388639059803,2.5535087578878413
34,p7,clean_reencode,218,-0.2272039551348985,1.898030642778734
35,p7,clean_reencode,218,-0.66858892827958,2.0421732958999006
36,p7,clean_reencode,218,-0.7641919767771248,1.6906623381129617
37,p7,clean_reencode,218,-0.3955118125977794,3.3755794302193443
38,p7,clean_reencode,218,-0.3921758524184308,1.9978367197446458
39,p7,clean_reencode,218,0.3512688291120048,1.8958206329962721
40,p7,clean_reencode,218,0.37549905011316304,2.4233503574917163
41,p7,clean_reencode,218,-0.21391165349910868,3.288573424904793
42,p7,clean_reencode,218,-0.10495510229531081,3.6438253296611784
43,p7,clean_reencode,218,-0.34253493389703593,2.6884240496008625
44,p7,clean_reencode,218,0.466303924746584,2.517220280201354
45,p7,clean_reencode,218,0.8211830323766104,2.9522271099165303
46,p7,clean_reencode,218,0.3686841339568643,2.650140224289014
47,p7,clean_reencode,218,0.17160911834668574,3.5606857614164147
48,p7,clean_reencode,218,-0.05605229047025366,2.8736821202235032
49,p7,clean_reencode,218,0.6386859927907356,2.22728017411525
50,p7,clean_reencode,218,0.24245245568523593,3.5869633762897766
51,p7,clean_reencode,218,-0.03534336414461681,3.1419131133248293
52,p7,clean_reencode,218,-0.023218414651523467,2.3993736962967356
53,p7,clean_reencode,218,-0.5249113957866599,1.6720876111430638
54,p7,clean_reencode,218,-0.40772679846871107,4.10601752367606
55,p7,clean_reencode,218,-0.2832543111807531,2.4017645602752853
56,p7,clean_reencode,218,-0.05280506467406607,1.4884197741069796
57,p7,clean_reencode,218,-0.5140717087732563,2.1190529312261295
58,p7,clean_reencode,218,-0.05726070408917194,3.3558174255071553
59,p7,clean_reencode,218,0.1048038888512167,2.439032154058827
60,p7,clean_reencode,218,0.441773879016515,2.800965997306631
61,p7,clean_reencode,218,-0.20350580871202456,1.9491095227874582
62,p7,clean_reencode,218,0.25027569327109095,1.8904306607852672
63,p7,clean_reencode,218,0.27388850247120633,1.688573217634679
