V_mean_over_keys,entropy,p_max,ordinary_mass,support
0.6047715002923439,1.0893733792797637,0.6550940589487942,1.0000000000000004,50
0.04421635390693594,0.2603965978378563,0.9314561341948232,1.0,50
0.1691313337263555,0.6442750273407263,0.8435505932500623,1.0,51
9.935454781961466e-05,0.00046665080519622815,0.9999634727532047,0.9999999999999997,50
0.02033086561215269,0.07672692487473755,0.9885917035286549,1.0,52
0.0728390914776486,0.2297377569441619,0.9407682010679145,0.9999999999999997,50
0.49618581103646775,1.8181560037313418,0.43391757154521604,0.9999999999999998,50
0.2503319236286974,0.8561858455074409,0.6568015993403108,1.0,51
0.2063967716349201,0.6403167431098418,0.8051950419554741,1.0000000000000002,50
0.0011552376148609743,0.0074873672485622714,0.9991001633431525,1.0,50
0.28116254946012875,0.688566560182836,0.8448074037273321,1.0,51
0.1617285930971762,0.3641928065307775,0.9174809689527577,1.0,50
0.0001751401364013003,0.0006612824915737106,0.9999389406571803,1.0000000000000002,50
0.05836287617162462,0.15015830627314694,0.965531549114625,1.0,51
0.07457573154409947,0.21690607370541706,0.9657247079990448,1.0000000000000002,50
0.7543024364068307,1.8158433372941147,0.31636410726818537,0.9999999999999999,50
0.02146994798278156,0.14910267078914255,0.9748454826958065,0.9999999999999998,52
0.01016325316580018,0.0801708048510406,0.9846404334140706,1.0000000000000004,50
0.3359127987920705,0.6965655846701714,0.6309090011074338,0.9999999909105294,51
0.011973060430263263,0.06247034878198684,0.9902110961804039,0.9999999938000588,50
0.0011567213193654827,0.006384744356802386,0.999382471384027,0.999998140238239,50
0.21178257289467528,0.72478117396276,0.6847000683253603,0.7024305769411241,52
0.24972260816860126,0.7542935519744776,0.5633546749601633,0.43664532503983666,50
0.10268798839248272,0.9763125256744455,0.654540194009958,1.0,50
0.06911557148026523,0.6302559323258377,0.8478695465140168,1.0,50
0.10627118215026579,0.7053992722266946,0.8475456698084483,1.0000000000000002,50
0.041473334056430396,0.13260617903171376,0.9751826816738264,1.0,50
0.020861715110200896,0.15887731319792014,0.9646073366591854,0.9999999999999999,50
7.764890847390953e-05,0.0004921890792588397,0.9999569222957353,1.0000000000000002,50
0.22348742521521214,0.699026731601433,0.8321646180531409,1.0,52
0.4116225662312998,0.5387183386986147,0.7765813064509531,0.9999999999999999,50
0.06992267056218852,0.35923838822531484,0.9108517496936819,0.9999999999999999,51
0.023514507222703675,0.07496080487901456,0.9888888504117221,1.0,50
0.23110889568243653,0.789487027762388,0.7617716644898516,1.0,50
0.001084251811287002,0.00613031889161982,0.9994134735733653,1.0000000000000002,50
0.004750838387450008,0.02298905230670488,0.9968207149423732,0.9999999999999996,50
0.6661712534033553,1.2840810007736947,0.4617251472132167,1.0,51
0.02406056251737623,0.08818686893637363,0.9862544970488833,1.0000000000000002,51
0.7884477896180779,1.1985301912596165,0.440931240726662,0.9999999999999999,51
0.06201413442040879,0.28852363813113174,0.9219947046884817,0.9999999999999999,50
0.20915425670602122,0.28504256855615545,0.9222419692417282,1.0000000000000002,50
0.7419150734825963,0.7649495733027132,0.49217973263186504,1.0000000000000002,51
0.2090522799845754,0.5063540324233572,0.8393330006657653,1.0,50
0.23883040880069636,0.5499710123825368,0.7752322908431837,0.9999999999999999,52
0.0778345754624549,0.2692764611969703,0.924085601669503,1.0000000000000002,50
0.07696451328741677,0.3191799233925525,0.9100860264135396,0.9999999999999997,50
0.08209922792465535,0.530981189518835,0.796448975041165,0.9999999999999998,51
0.006242091081814438,0.05477165627671243,0.990778260442212,0.9999999999999999,50
0.28695162684483777,0.6418896599403567,0.8292754579950069,0.9999999999999996,50
0.42046844107273934,0.9646589665237839,0.7262759371753869,0.9999999999999999,50
0.4468285275192062,0.7185053372571305,0.7540543201600114,1.0000000000000002,51
0.0296841175101697,0.07075471272228093,0.9884187894681207,1.0000000000000002,50
0.8205277806838376,1.3501237662808567,0.5560570955823962,0.9999999999999999,50
0.005590151334268765,0.017284831800008116,0.9977854180537729,1.0,50
0.5670707302253248,1.0269097182692728,0.7430355836057272,1.0,50
0.07758852650779122,0.41740020585313165,0.9032347792282118,1.0000000000000002,50
0.03403725983125139,0.1753434108816204,0.9621857836277771,1.0000000000000002,50
0.0009474044349932289,0.004446779897355835,0.9994962770663915,1.0,53
0.09077044854455599,0.13479967329629958,0.9721718253969156,1.0000000000000002,50
0.0006151737455187102,0.00318119584085207,0.9996769863918963,1.0000000000000002,50
0.0005702724702080314,0.003511956072000438,0.9996458850417458,1.0,50
0.0038201897447703477,0.03010713491585062,0.9965178146422985,1.0000000000000002,51
0.07766036392516595,0.22460416923362894,0.9527458533728055,0.9999999999999999,50
0.22696643154458462,0.6218941889269572,0.8845757767887453,1.0,50
0.26945126330666036,0.6978299067654946,0.7685259443586998,0.9999470739176319,52
0.022307141172484998,0.159622414209919,0.972113858649817,0.9989232821559898,50
0.19880512338802056,0.5920339732275168,0.7251873717557599,0.2748126282442403,50
0.07294462285784882,0.7511513543447321,0.7372716423590926,1.0,51
0.05648753260490759,0.48495344398507173,0.9048736494111225,1.0,50
0.09893634346709058,0.6621041666657682,0.8629827628257386,1.0,50
0.09721847411513226,0.6888944812117695,0.857660296255707,1.0,50
0.10425967419166973,0.7358160597843378,0.8373308118858266,1.0,51
0.27456372354111136,0.5836641216373686,0.8063656973933773,1.0,51
0.10553346090860034,0.2313457141017095,0.9582304898359157,1.0,50
0.038879466368888976,0.08114430637490869,0.9858697303447937,0.9999999999999999,50
0.0707731087639585,0.16955945483362278,0.960309375172302,1.0,50
