sample_id,trunc_frame,distance,align_lag,cosine,norm_l2
p6_repo_default_s202_918b9a87b276,4,26,0,0.9989889317674406,0.07424020126722698
p6_repo_default_s202_918b9a87b276,4,27,0,0.9987055131377309,0.07681559463325291
p6_repo_default_s202_918b9a87b276,4,28,0,0.9987365033524758,0.06231841278684094
p6_repo_default_s202_918b9a87b276,4,29,0,0.9993494173686377,0.05796228050177653
p6_repo_default_s202_918b9a87b276,4,30,0,0.9995961042881691,0.03935310468905172
p6_repo_default_s202_918b9a87b276,4,31,0,0.9993402399295808,0.0497270415526783
p6_repo_default_s202_918b9a87b276,4,32,0,0.9989869634134906,0.05368634314739052
p6_repo_default_s202_918b9a87b276,4,33,0,0.9993223689755785,0.05502437639335759
p6_repo_default_s202_918b9a87b276,4,34,0,0.9995677628059201,0.05046784386658895
p6_repo_default_s202_918b9a87b276,4,35,0,0.9994099894676288,0.0593151605297856
p6_repo_default_s202_918b9a87b276,4,36,0,0.9993727672180275,0.0524344510990441
p6_repo_default_s202_918b9a87b276,4,37,0,0.9997433536981354,0.04130565369626241
p6_repo_default_s202_918b9a87b276,4,38,0,0.9992154056706813,0.055735915821963314
p6_repo_default_s202_918b9a87b276,4,39,0,0.9992019207400444,0.05072843091588563
p6_repo_default_s202_918b9a87b276,4,40,0,0.9995447605222194,0.04940546276567578
p6_repo_default_s202_918b9a87b276,4,41,0,0.999392746970167,0.055547166613121375
p6_repo_default_s202_918b9a87b276,4,42,0,0.9994318724408314,0.06139392372678472
p6_repo_default_s202_918b9a87b276,4,43,0,0.9995286475153227,0.0543561880675136
p6_repo_default_s202_918b9a87b276,4,44,0,0.9994965404147231,0.04776303026196083
p6_repo_default_s202_918b9a87b276,4,45,0,0.9988576401679276,0.06224079540924243
p6_repo_default_s202_918b9a87b276,4,46,0,0.9991774132093185,0.058752720383904486
p6_repo_default_s202_918b9a87b276,4,47,0,0.9994454205864428,0.056426085127060835
p6_repo_default_s202_918b9a87b276,4,48,0,0.9992871477589977,0.0660607486286609
p6_repo_default_s202_918b9a87b276,4,49,0,0.9994035241691535,0.05653796076410804
p6_repo_default_s202_918b9a87b276,4,50,0,0.9994553419404231,0.04943342413702814
p6_repo_default_s202_918b9a87b276,4,51,0,0.9991236113191975,0.052310796856078735
p6_repo_default_s202_918b9a87b276,4,52,0,0.9950111612363804,0.10970010050400641
p6_repo_default_s202_918b9a87b276,4,53,0,0.9859267259275304,0.19094348788647908
p6_repo_default_s202_918b9a87b276,4,54,0,0.9866766367896499,0.17228690042384162
p6_repo_default_s202_918b9a87b276,4,55,0,0.9839571055706735,0.18878122861888189
p6_repo_default_s202_918b9a87b276,4,56,0,0.9929187339312817,0.1363136314263057
p6_repo_default_s202_918b9a87b276,8,0,0,0.20783886111574695,1.2662386126966172
p6_repo_default_s202_918b9a87b276,8,1,0,0.4729914525253516,1.2921201741580213
p6_repo_default_s202_918b9a87b276,8,2,0,0.8722002802457801,0.5342982859884102
p6_repo_default_s202_918b9a87b276,8,3,0,0.9264365755926426,0.3886931567433131
p6_repo_default_s202_918b9a87b276,8,4,0,0.981805824214338,0.2047099640477537
p6_repo_default_s202_918b9a87b276,8,5,0,0.9911749100112318,0.143594529944205
p6_repo_default_s202_918b9a87b276,8,6,0,0.9938915187752797,0.12207795710668204
p6_repo_default_s202_918b9a87b276,8,7,0,0.9963843332613048,0.10810034272850899
p6_repo_default_s202_918b9a87b276,8,8,0,0.9938707008709448,0.13493019691407807
p6_repo_default_s202_918b9a87b276,8,9,0,0.9979245416616609,0.0912679205199082
p6_repo_default_s202_918b9a87b276,8,10,0,0.9968774135948977,0.1189243521881415
p6_repo_default_s202_918b9a87b276,8,11,0,0.9973186771010409,0.12046609861585722
p6_repo_default_s202_918b9a87b276,8,12,0,0.9970538760571889,0.10481183170287386
p6_repo_default_s202_918b9a87b276,8,13,0,0.9982152262720101,0.08213971998251372
p6_repo_default_s202_918b9a87b276,8,14,0,0.9983101317980565,0.0815272363776746
p6_repo_default_s202_918b9a87b276,8,15,0,0.9987900928639264,0.07000937503949747
p6_repo_default_s202_918b9a87b276,8,16,0,0.9983402071913483,0.08034861560081993
p6_repo_default_s202_918b9a87b276,8,17,0,0.996864481072721,0.1143565377610595
p6_repo_default_s202_918b9a87b276,8,18,0,0.9926005230861946,0.13943450861512868
p6_repo_default_s202_918b9a87b276,8,19,0,0.99825331355148,0.07896924982999512
p6_repo_default_s202_918b9a87b276,8,20,0,0.9973669094837803,0.10082808519346013
p6_repo_default_s202_918b9a87b276,8,21,0,0.9979720287254346,0.09542044571493347
p6_repo_default_s202_918b9a87b276,8,22,0,0.9986023946159067,0.09171801801408148
p6_repo_default_s202_918b9a87b276,8,23,0,0.9975231422362473,0.10024962996821253
p6_repo_default_s202_918b9a87b276,8,24,0,0.9980813497190046,0.0805849096988072
p6_repo_default_s202_918b9a87b276,8,25,0,0.9987819720896018,0.07184455682330723
p6_repo_default_s202_918b9a87b276,8,26,0,0.9985000096148897,0.06429970728502225
p6_repo_default_s202_918b9a87b276,8,27,0,0.9990059224945813,0.05816472503653579
p6_repo_default_s202_918b9a87b276,8,28,0,0.9964678250792827,0.09328687422616773
p6_repo_default_s202_918b9a87b276,8,29,0,0.998587495577882,0.06967043303554067
p6_repo_default_s202_918b9a87b276,8,30,0,0.9993025324463297,0.06382608355977415
p6_repo_default_s202_918b9a87b276,8,31,0,0.9988235632045468,0.08324973744527511
p6_repo_default_s202_918b9a87b276,8,32,0,0.9989052226702584,0.06711512460658932
p6_repo_default_s202_918b9a87b276,8,33,0,0.9995983470360769,0.06001266537862875
p6_repo_default_s202_918b9a87b276,8,34,0,0.9982043997912864,0.07814171103898873
p6_repo_default_s202_918b9a87b276,8,35,0,0.9984035967175854,0.07495475991561903
p6_repo_default_s202_918b9a87b276,8,36,0,0.9991887341271785,0.06890732262228003
p6_repo_default_s202_918b9a87b276,8,37,0,0.9987956269691611,0.07214632493759712
p6_repo_default_s202_918b9a87b276,8,38,0,0.9990236115708906,0.07407598170432922
p6_repo_default_s202_918b9a87b276,8,39,0,0.9990190103115356,0.0757209266549627
p6_repo_default_s202_918b9a87b276,8,40,0,0.9989483273543822,0.0673980076509306
p6_repo_default_s202_918b9a87b276,8,41,0,0.9978044334219328,0.08298195298258541
p6_repo_default_s202_918b9a87b276,8,42,0,0.9985701315151331,0.07619252598554833
p6_repo_default_s202_918b9a87b276,8,43,0,0.9989755130664683,0.07141811895057383
p6_repo_default_s202_918b9a87b276,8,44,0,0.9984833082415544,0.0884362725200268
p6_repo_default_s202_918b9a87b276,8,45,0,0.9987841074102304,0.07200088500857889
p6_repo_default_s202_918b9a87b276,8,46,0,0.9990179974109091,0.06354490983007137
p6_repo_default_s202_918b9a87b276,8,47,0,0.9983205904252983,0.07240456810305287
p6_repo_default_s202_918b9a87b276,8,48,0,0.9908022827364765,0.15061481438530697
p6_repo_default_s202_918b9a87b276,8,49,0,0.9740301439372702,0.27005111475549604
p6_repo_default_s202_918b9a87b276,8,50,0,0.9735619633251906,0.24567388513199873
p6_repo_default_s202_918b9a87b276,8,51,0,0.9726695316474533,0.2461458324488091
p6_repo_default_s202_918b9a87b276,8,52,0,0.9874411406197187,0.1762709132355472
p6_repo_default_s202_918b9a87b276,12,0,0,0.46385430309674003,0.9374960415037443
p6_repo_default_s202_918b9a87b276,12,1,0,0.6982633679698542,0.7879319136914322
p6_repo_default_s202_918b9a87b276,12,2,0,0.8775214710161636,0.5106815012075333
p6_repo_default_s202_918b9a87b276,12,3,0,0.9565005816039842,0.30893042401729537
p6_repo_default_s202_918b9a87b276,12,4,0,0.9766627022209428,0.2448874667415962
p6_repo_default_s202_918b9a87b276,12,5,0,0.9894868610570621,0.16236076281084777
p6_repo_default_s202_918b9a87b276,12,6,0,0.9919726711969216,0.15439787156662135
p6_repo_default_s202_918b9a87b276,12,7,0,0.9952804299960128,0.13297256343273786
p6_repo_default_s202_918b9a87b276,12,8,0,0.9954632878388882,0.10827097147250553
p6_repo_default_s202_918b9a87b276,12,9,0,0.99693266226208,0.09145866884814854
p6_repo_default_s202_918b9a87b276,12,10,0,0.9981248494916348,0.08119349099468859
p6_repo_default_s202_918b9a87b276,12,11,0,0.9983533091909094,0.07366592720524638
p6_repo_default_s202_918b9a87b276,12,12,0,0.9973088902632524,0.08987285248150882
p6_repo_default_s202_918b9a87b276,12,13,0,0.9958325615456135,0.12170810109940071
p6_repo_default_s202_918b9a87b276,12,14,0,0.9626327644284169,0.30621590605913296
p6_repo_default_s202_918b9a87b276,12,15,0,0.9967466347694979,0.09426720197003048
p6_repo_default_s202_918b9a87b276,12,16,0,0.9973835728981466,0.09848331595479887
p6_repo_default_s202_918b9a87b276,12,17,0,0.9977579570743366,0.09647493839497927
p6_repo_default_s202_918b9a87b276,12,18,0,0.9978500473125828,0.09335231264750558
p6_repo_default_s202_918b9a87b276,12,19,0,0.9959172314612098,0.10882400609910821
p6_repo_default_s202_918b9a87b276,12,20,0,0.9975439771589651,0.08510369353715581
p6_repo_default_s202_918b9a87b276,12,21,0,0.9982382936873352,0.07764187910290263
p6_repo_default_s202_918b9a87b276,12,22,0,0.9977341040967511,0.07355909414136301
p6_repo_default_s202_918b9a87b276,12,23,0,0.9987068728149784,0.060292284685582315
p6_repo_default_s202_918b9a87b276,12,24,0,0.9954638448200906,0.09898282199763342
p6_repo_default_s202_918b9a87b276,12,25,0,0.9983840281835057,0.07811209789515776
p6_repo_default_s202_918b9a87b276,12,26,0,0.9990737832302283,0.06748271143936281
p6_repo_default_s202_918b9a87b276,12,27,0,0.9986289660237373,0.08923061062018547
p6_repo_default_s202_918b9a87b276,12,28,0,0.9984867320657486,0.07107287977904049
p6_repo_default_s202_918b9a87b276,12,29,0,0.9993686029677954,0.0488399152081985
p6_repo_default_s202_918b9a87b276,12,30,0,0.9979354066391891,0.07540337389897656
p6_repo_default_s202_918b9a87b276,12,31,0,0.9981024849662997,0.07705254407745957
p6_repo_default_s202_918b9a87b276,12,32,0,0.9990610165549396,0.06540942261057994
p6_repo_default_s202_918b9a87b276,12,33,0,0.9981010361003215,0.07879283018542318
p6_repo_default_s202_918b9a87b276,12,34,0,0.9984519230959091,0.08441663778280568
p6_repo_default_s202_918b9a87b276,12,35,0,0.9987286517308184,0.07878042008615159
p6_repo_default_s202_918b9a87b276,12,36,0,0.9988644321643448,0.07017635669854135
p6_repo_default_s202_918b9a87b276,12,37,0,0.9977604007077748,0.08186332860258219
p6_repo_default_s202_918b9a87b276,12,38,0,0.9983479256014675,0.078618298289411
p6_repo_default_s202_918b9a87b276,12,39,0,0.9987360301683822,0.07459942316294778
p6_repo_default_s202_918b9a87b276,12,40,0,0.998377307847539,0.08668321798834341
p6_repo_default_s202_918b9a87b276,12,41,0,0.9982438708215665,0.08106008156257868
p6_repo_default_s202_918b9a87b276,12,42,0,0.9986737820002102,0.0698640343622034
p6_repo_default_s202_918b9a87b276,12,43,0,0.997962417443444,0.07683519777973538
p6_repo_default_s202_918b9a87b276,12,44,0,0.9911236908541596,0.14932545668639471
p6_repo_default_s202_918b9a87b276,12,45,0,0.9744020944252514,0.2649168126578384
p6_repo_default_s202_918b9a87b276,12,46,0,0.9725847072455767,0.2464226502582214
p6_repo_default_s202_918b9a87b276,12,47,0,0.9715901516851041,0.24865810103364708
p6_repo_default_s202_918b9a87b276,12,48,0,0.988135964019389,0.169305429157776
p6_repo_default_s202_918b9a87b276,16,0,0,0.36460126516907193,1.1002359830319008
p6_repo_default_s202_918b9a87b276,16,1,0,0.5875513869262663,0.8752210219285097
p6_repo_default_s202_918b9a87b276,16,2,0,0.8995206677533732,0.4634989758099266
p6_repo_default_s202_918b9a87b276,16,3,0,0.9543065049890783,0.3243793964218331
p6_repo_default_s202_918b9a87b276,16,4,0,0.9660086099627216,0.26455380895325564
p6_repo_default_s202_918b9a87b276,16,5,0,0.9851103891234951,0.18658393533141626
p6_repo_default_s202_918b9a87b276,16,6,0,0.987494741102311,0.17629820187386133
p6_repo_default_s202_918b9a87b276,16,7,0,0.9923912977206051,0.13361735956760326
p6_repo_default_s202_918b9a87b276,16,8,0,0.9924089355598866,0.1334907958116844
p6_repo_default_s202_918b9a87b276,16,9,0,0.9914908729167504,0.15839755522184626
p6_repo_default_s202_918b9a87b276,16,10,0,0.9376148547092314,0.3954920975441212
p6_repo_default_s202_918b9a87b276,16,11,0,0.9935086078987347,0.1282753780713466
p6_repo_default_s202_918b9a87b276,16,12,0,0.9965268171215523,0.10294083093285687
p6_repo_default_s202_918b9a87b276,16,13,0,0.9963274518939034,0.1070164151535344
p6_repo_default_s202_918b9a87b276,16,14,0,0.9957517672871865,0.11343077931252973
p6_repo_default_s202_918b9a87b276,16,15,0,0.9931616065794348,0.13390991833993146
p6_repo_default_s202_918b9a87b276,16,16,0,0.9961169541697019,0.10031426011106918
p6_repo_default_s202_918b9a87b276,16,17,0,0.9976016794118756,0.08482908252625002
p6_repo_default_s202_918b9a87b276,16,18,0,0.9984455404302803,0.06485952256256958
p6_repo_default_s202_918b9a87b276,16,19,0,0.9982023177394496,0.0673274461963101
p6_repo_default_s202_918b9a87b276,16,20,0,0.9947318827364516,0.10826060587526809
p6_repo_default_s202_918b9a87b276,16,21,0,0.9978618516194042,0.08965689250716091
p6_repo_default_s202_918b9a87b276,16,22,0,0.9986722339891638,0.07519723303561174
p6_repo_default_s202_918b9a87b276,16,23,0,0.9981410311547093,0.09618507058491126
p6_repo_default_s202_918b9a87b276,16,24,0,0.9984192682587576,0.07274170302793508
p6_repo_default_s202_918b9a87b276,16,25,0,0.9993826357394475,0.05637938756861387
p6_repo_default_s202_918b9a87b276,16,26,0,0.9976287601302062,0.08010316453836774
p6_repo_default_s202_918b9a87b276,16,27,0,0.9977093001242572,0.08308472778417657
p6_repo_default_s202_918b9a87b276,16,28,0,0.9985696663622642,0.07426197253820707
p6_repo_default_s202_918b9a87b276,16,29,0,0.9978580676850684,0.08620741547963989
p6_repo_default_s202_918b9a87b276,16,30,0,0.9979984995466545,0.09792406634597835
p6_repo_default_s202_918b9a87b276,16,31,0,0.9984283793792567,0.0921335477848495
p6_repo_default_s202_918b9a87b276,16,32,0,0.9985863891524479,0.07914631405799794
p6_repo_default_s202_918b9a87b276,16,33,0,0.9968265436430938,0.09392218509087182
p6_repo_default_s202_918b9a87b276,16,34,0,0.9979239469088483,0.08537940150911132
p6_repo_default_s202_918b9a87b276,16,35,0,0.9985055386370697,0.08001798369228555
p6_repo_default_s202_918b9a87b276,16,36,0,0.9978449534944219,0.09754402973508142
p6_repo_default_s202_918b9a87b276,16,37,0,0.9974771552687879,0.0907920237302169
p6_repo_default_s202_918b9a87b276,16,38,0,0.9985962021419997,0.07108747746174181
p6_repo_default_s202_918b9a87b276,16,39,0,0.9975208641923281,0.08606254443775811
p6_repo_default_s202_918b9a87b276,16,40,0,0.9905736743417087,0.15619807515943993
p6_repo_default_s202_918b9a87b276,16,41,0,0.9733472098106176,0.26879562763191744
p6_repo_default_s202_918b9a87b276,16,42,0,0.9724057071462894,0.24654801249829025
p6_repo_default_s202_918b9a87b276,16,43,0,0.9705449358345265,0.25324034974551307
p6_repo_default_s202_918b9a87b276,16,44,0,0.988480248898794,0.16697485820593297
p6_repo_default_s202_918b9a87b276,24,0,0,0.5142422812747361,0.8849740071726793
p6_repo_default_s202_918b9a87b276,24,1,0,0.6666836650939983,0.8977531241978539
p6_repo_default_s202_918b9a87b276,24,2,0,0.7691425012574433,0.7844954940226289
p6_repo_default_s202_918b9a87b276,24,3,0,0.9262454128236763,0.4037544583950438
p6_repo_default_s202_918b9a87b276,24,4,0,0.962096835450448,0.28609980069438673
p6_repo_default_s202_918b9a87b276,24,5,0,0.986312137345197,0.17925532703812366
p6_repo_default_s202_918b9a87b276,24,6,0,0.9896529270099694,0.15815144636235812
p6_repo_default_s202_918b9a87b276,24,7,0,0.9857344471756185,0.1836808214177253
p6_repo_default_s202_918b9a87b276,24,8,0,0.9926309452532719,0.1277983506970555
p6_repo_default_s202_918b9a87b276,24,9,0,0.9943515781058899,0.1203101815919625
p6_repo_default_s202_918b9a87b276,24,10,0,0.9955970572829842,0.10088523454775952
p6_repo_default_s202_918b9a87b276,24,11,0,0.9889109582846336,0.15636781028775376
p6_repo_default_s202_918b9a87b276,24,12,0,0.9736658805907181,0.23397393395573332
p6_repo_default_s202_918b9a87b276,24,13,0,0.9944039064265596,0.12048620679756543
p6_repo_default_s202_918b9a87b276,24,14,0,0.9974531326281173,0.09045470853621179
p6_repo_default_s202_918b9a87b276,24,15,0,0.9975982471674522,0.09573238212942047
p6_repo_default_s202_918b9a87b276,24,16,0,0.9977763169432486,0.08049406266112345
p6_repo_default_s202_918b9a87b276,24,17,0,0.9990487769254971,0.06455105237574309
p6_repo_default_s202_918b9a87b276,24,18,0,0.9976576497914418,0.08125283973971627
p6_repo_default_s202_918b9a87b276,24,19,0,0.997773810380149,0.08163076132379778
p6_repo_default_s202_918b9a87b276,24,20,0,0.9984730045109933,0.08047379257698445
p6_repo_default_s202_918b9a87b276,24,21,0,0.99713865135295,0.09324665593296373
p6_repo_default_s202_918b9a87b276,24,22,0,0.9980521404404452,0.09377067382315578
p6_repo_default_s202_918b9a87b276,24,23,0,0.9979542870463414,0.09459593994304301
p6_repo_default_s202_918b9a87b276,24,24,0,0.9975273232770889,0.09369866281424791
p6_repo_default_s202_918b9a87b276,24,25,0,0.9965762366952977,0.10183079836380911
p6_repo_default_s202_918b9a87b276,24,26,0,0.9980148503807952,0.0773316133940305
p6_repo_default_s202_918b9a87b276,24,27,0,0.9985877723523718,0.07686215428967998
p6_repo_default_s202_918b9a87b276,24,28,0,0.997401261850288,0.10025705984966937
p6_repo_default_s202_918b9a87b276,24,29,0,0.9973354308020269,0.08880426828709767
p6_repo_default_s202_918b9a87b276,24,30,0,0.9982824747770693,0.07479064424425763
p6_repo_default_s202_918b9a87b276,24,31,0,0.9970997863009821,0.0899331971231728
p6_repo_default_s202_918b9a87b276,24,32,0,0.9917162084645319,0.14933705450767332
p6_repo_default_s202_918b9a87b276,24,33,0,0.9751447597623336,0.2603397511839955
p6_repo_default_s202_918b9a87b276,24,34,0,0.974624079716963,0.2384558909862407
p6_repo_default_s202_918b9a87b276,24,35,0,0.9720831176942581,0.2460033002240118
p6_repo_default_s202_918b9a87b276,24,36,0,0.9896730397931858,0.15588657056155628
p6_repo_default_s202_918b9a87b276,32,0,0,0.3750264485384098,1.1168397689712766
p6_repo_default_s202_918b9a87b276,32,1,0,0.6361143906336181,0.8661398570230421
p6_repo_default_s202_918b9a87b276,32,2,0,0.8939118578778842,0.45527471611451537
p6_repo_default_s202_918b9a87b276,32,3,0,0.933012616511813,0.36763744500459083
p6_repo_default_s202_918b9a87b276,32,4,0,0.9082220131571068,0.42146002816946254
p6_repo_default_s202_918b9a87b276,32,5,0,0.9725251813290999,0.23818249802923144
p6_repo_default_s202_918b9a87b276,32,6,0,0.9850137629531446,0.17506706955375784
p6_repo_default_s202_918b9a87b276,32,7,0,0.9911527019768699,0.13696051043681123
p6_repo_default_s202_918b9a87b276,32,8,0,0.9941460531935082,0.11018035579940988
p6_repo_default_s202_918b9a87b276,32,9,0,0.9970301563755744,0.08149569532950923
p6_repo_default_s202_918b9a87b276,32,10,0,0.9953180727540635,0.10221234841561129
p6_repo_default_s202_918b9a87b276,32,11,0,0.9960423588434708,0.09140510849072948
p6_repo_default_s202_918b9a87b276,32,12,0,0.9972852074059235,0.08160233253187865
p6_repo_default_s202_918b9a87b276,32,13,0,0.9926723354827646,0.1302210063804151
p6_repo_default_s202_918b9a87b276,32,14,0,0.9966496798254934,0.09946276749045514
p6_repo_default_s202_918b9a87b276,32,15,0,0.9975461286211638,0.08963732254764235
p6_repo_default_s202_918b9a87b276,32,16,0,0.9971513100384525,0.0856136708498743
p6_repo_default_s202_918b9a87b276,32,17,0,0.996189085190302,0.09845719668675744
p6_repo_default_s202_918b9a87b276,32,18,0,0.997591134031961,0.07615386403534954
p6_repo_default_s202_918b9a87b276,32,19,0,0.9978850916761982,0.07664395221593107
p6_repo_default_s202_918b9a87b276,32,20,0,0.9960655212432981,0.09751475667480453
p6_repo_default_s202_918b9a87b276,32,21,0,0.996553870721205,0.0874655410882739
p6_repo_default_s202_918b9a87b276,32,22,0,0.9972162760088227,0.07814074640650705
p6_repo_default_s202_918b9a87b276,32,23,0,0.9965035892232741,0.09163868970079173
p6_repo_default_s202_918b9a87b276,32,24,0,0.9934544150924431,0.12526759711646065
p6_repo_default_s202_918b9a87b276,32,25,0,0.9819631749929869,0.21039096476807564
p6_repo_default_s202_918b9a87b276,32,26,0,0.9843498926956843,0.18399296254454128
p6_repo_default_s202_918b9a87b276,32,27,0,0.9798664899057865,0.2065670240771242
p6_repo_default_s202_918b9a87b276,32,28,0,0.991148953961255,0.1389818407776189
p7_repo_default_s404_3bbd5e38f6c4,4,0,0,0.15141868091332905,1.128764295049732
p7_repo_default_s404_3bbd5e38f6c4,4,1,0,0.32927158939986,1.1799200996178478
p7_repo_default_s404_3bbd5e38f6c4,4,2,0,0.6726733130604893,0.8350778437023757
p7_repo_default_s404_3bbd5e38f6c4,4,3,0,0.7963479313911147,0.7364033500865529
p7_repo_default_s404_3bbd5e38f6c4,4,4,0,0.6454329837030097,0.9931734401708545
p7_repo_default_s404_3bbd5e38f6c4,4,5,0,0.5012292066390412,1.1339763489120016
p7_repo_default_s404_3bbd5e38f6c4,4,6,0,0.7958144281191488,0.6772289655111321
p7_repo_default_s404_3bbd5e38f6c4,4,7,0,0.9892812945507135,0.14612506017990662
p7_repo_default_s404_3bbd5e38f6c4,4,8,0,0.9977426620324348,0.0693959005612406
p7_repo_default_s404_3bbd5e38f6c4,4,9,0,0.9990245530879795,0.0477894273219608
p7_repo_default_s404_3bbd5e38f6c4,4,10,0,0.9995144002851187,0.03371720475070002
p7_repo_default_s404_3bbd5e38f6c4,4,11,0,0.9995631277063993,0.033485601142105734
p7_repo_default_s404_3bbd5e38f6c4,4,12,0,0.9996828312954044,0.03133356959368757
p7_repo_default_s404_3bbd5e38f6c4,4,13,0,0.9996972812116163,0.033069160695576874
p7_repo_default_s404_3bbd5e38f6c4,4,14,0,0.9998373481994899,0.025627034389633294
p7_repo_default_s404_3bbd5e38f6c4,4,15,0,0.9998557131688424,0.022374855812029956
p7_repo_default_s404_3bbd5e38f6c4,4,16,0,0.9998553666213528,0.022602587258788373
p7_repo_default_s404_3bbd5e38f6c4,4,17,0,0.9998626233960672,0.020962857795921143
p7_repo_default_s404_3bbd5e38f6c4,4,18,0,0.9998673135182553,0.017803350186530578
p7_repo_default_s404_3bbd5e38f6c4,4,19,0,0.9998512414623573,0.023269132397367786
p7_repo_default_s404_3bbd5e38f6c4,4,20,0,0.9998302215437392,0.02399078878242245
p7_repo_default_s404_3bbd5e38f6c4,4,21,0,0.9999040409311413,0.017616250990059125
p7_repo_default_s404_3bbd5e38f6c4,4,22,0,0.9999028097403867,0.018561911092499463
p7_repo_default_s404_3bbd5e38f6c4,4,23,0,0.9999107695570364,0.01652881288520041
p7_repo_default_s404_3bbd5e38f6c4,4,24,0,0.9998303311916366,0.022979057683791642
p7_repo_default_s404_3bbd5e38f6c4,4,25,0,0.9997757581356405,0.02656652357724133
p7_repo_default_s404_3bbd5e38f6c4,4,26,0,0.9996858790475339,0.029940918868956935
p7_repo_default_s404_3bbd5e38f6c4,4,27,0,0.9997519883125185,0.02236118664216002
p7_repo_default_s404_3bbd5e38f6c4,4,28,0,0.9997155658161583,0.02850233070100829
p7_repo_default_s404_3bbd5e38f6c4,4,29,0,0.9993777720069434,0.03786952870450073
p7_repo_default_s404_3bbd5e38f6c4,4,30,0,0.9994152039975336,0.036406813816886506
p7_repo_default_s404_3bbd5e38f6c4,4,31,0,0.9998300171304714,0.020732326782572783
p7_repo_default_s404_3bbd5e38f6c4,4,32,0,0.9998764312223072,0.018242719556420272
p7_repo_default_s404_3bbd5e38f6c4,4,33,0,0.9998306156068415,0.022278830843376857
p7_repo_default_s404_3bbd5e38f6c4,4,34,0,0.9999182595641548,0.01736626288161657
p7_repo_default_s404_3bbd5e38f6c4,4,35,0,0.9999368480394332,0.014756068324352641
p7_repo_default_s404_3bbd5e38f6c4,4,36,0,0.9998414057246495,0.022161655428245764
p7_repo_default_s404_3bbd5e38f6c4,4,37,0,0.9998823514606422,0.01946638739029871
p7_repo_default_s404_3bbd5e38f6c4,4,38,0,0.9999067548936774,0.019630558312586678
p7_repo_default_s404_3bbd5e38f6c4,4,39,0,0.999892805745226,0.01876536690052288
p7_repo_default_s404_3bbd5e38f6c4,4,40,0,0.9999132075663585,0.020379661272667316
p7_repo_default_s404_3bbd5e38f6c4,4,41,0,0.9999639526310834,0.014941350158103382
p7_repo_default_s404_3bbd5e38f6c4,4,42,0,0.9999554918410928,0.015222332322845429
p7_repo_default_s404_3bbd5e38f6c4,4,43,0,0.9999356916579605,0.014254236370693124
p7_repo_default_s404_3bbd5e38f6c4,4,44,0,0.9999433390935407,0.01295636317945465
p7_repo_default_s404_3bbd5e38f6c4,4,45,0,0.9999262235432149,0.018440576382938022
p7_repo_default_s404_3bbd5e38f6c4,4,46,0,0.9999227801020222,0.015313497554029741
p7_repo_default_s404_3bbd5e38f6c4,4,47,0,0.9999444001267982,0.013526148353058884
p7_repo_default_s404_3bbd5e38f6c4,4,48,0,0.9998959398877679,0.022963797804829208
p7_repo_default_s404_3bbd5e38f6c4,4,49,0,0.9998845282857504,0.01882184149541636
p7_repo_default_s404_3bbd5e38f6c4,4,50,0,0.9999333239342219,0.014705714907271272
p7_repo_default_s404_3bbd5e38f6c4,4,51,0,0.9997780707648903,0.02500924365827481
p7_repo_default_s404_3bbd5e38f6c4,4,52,0,0.999680346456761,0.028310699787171392
p7_repo_default_s404_3bbd5e38f6c4,4,53,0,0.9992238719543032,0.04072503484160791
p7_repo_default_s404_3bbd5e38f6c4,4,54,0,0.9991121287833821,0.044858382021724895
p7_repo_default_s404_3bbd5e38f6c4,4,55,0,0.9986088638737308,0.05291714404142832
p7_repo_default_s404_3bbd5e38f6c4,8,0,0,0.08192999199996391,1.2921071618286513
p7_repo_default_s404_3bbd5e38f6c4,8,1,0,0.13038123022032097,1.5505809279881573
p7_repo_default_s404_3bbd5e38f6c4,8,2,0,0.5859376890312444,1.0265068129315207
p7_repo_default_s404_3bbd5e38f6c4,8,3,0,0.9364627656816813,0.3704982537231268
p7_repo_default_s404_3bbd5e38f6c4,8,4,0,0.9777283853067535,0.22214877884301248
p7_repo_default_s404_3bbd5e38f6c4,8,5,0,0.9895170590228235,0.16124240761117362
p7_repo_default_s404_3bbd5e38f6c4,8,6,0,0.9950854201975855,0.12008183039248746
p7_repo_default_s404_3bbd5e38f6c4,8,7,0,0.9968444413166203,0.10036728080068427
p7_repo_default_s404_3bbd5e38f6c4,8,8,0,0.9974827509748052,0.10170330758866347
p7_repo_default_s404_3bbd5e38f6c4,8,9,0,0.9971370893411295,0.11652734180975019
p7_repo_default_s404_3bbd5e38f6c4,8,10,0,0.9986861623094023,0.08657181845668695
p7_repo_default_s404_3bbd5e38f6c4,8,11,0,0.9988172051637895,0.08739227560852988
p7_repo_default_s404_3bbd5e38f6c4,8,12,0,0.9988748276935597,0.08578439840700824
p7_repo_default_s404_3bbd5e38f6c4,8,13,0,0.9989097402795789,0.07947216186918121
p7_repo_default_s404_3bbd5e38f6c4,8,14,0,0.9987193859223812,0.07812502512660621
p7_repo_default_s404_3bbd5e38f6c4,8,15,0,0.9986309332850936,0.09270285031342056
p7_repo_default_s404_3bbd5e38f6c4,8,16,0,0.9986655420289593,0.0929829869902005
p7_repo_default_s404_3bbd5e38f6c4,8,17,0,0.9989789222372273,0.06817737097747276
